frameNum="0" vmaf="95.711079"
frameNum="20" vmaf="92.354778"
frameNum="40" vmaf="91.677651"
frameNum="60" vmaf="90.004571"
frameNum="80" vmaf="89.971012"
frameNum="100" vmaf="89.925051"
frameNum="120" vmaf="89.898001"
frameNum="140" vmaf="90.121204"
frameNum="160" vmaf="90.319216"
frameNum="180" vmaf="91.105040"
frameNum="200" vmaf="91.619302"
frameNum="220" vmaf="92.099658"
frameNum="240" vmaf="92.460656"
frameNum="260" vmaf="98.870616"
frameNum="280" vmaf="88.911190"
frameNum="300" vmaf="89.751082"
frameNum="320" vmaf="90.254241"
frameNum="340" vmaf="90.561513"
frameNum="360" vmaf="90.600465"
frameNum="380" vmaf="91.256491"
frameNum="400" vmaf="91.120719"
frameNum="420" vmaf="90.887269"
frameNum="440" vmaf="90.532471"
frameNum="460" vmaf="90.462473"
frameNum="480" vmaf="90.770862"
frameNum="500" vmaf="93.991139"
frameNum="520" vmaf="90.830158"
frameNum="540" vmaf="90.482146"
frameNum="560" vmaf="90.349189"
frameNum="580" vmaf="90.515745"
frameNum="600" vmaf="90.381230"
frameNum="620" vmaf="90.478003"
frameNum="640" vmaf="90.450087"
frameNum="660" vmaf="90.701930"
frameNum="680" vmaf="90.652194"
frameNum="700" vmaf="89.934978"
frameNum="720" vmaf="87.637340"
frameNum="740" vmaf="85.165649"
frameNum="760" vmaf="87.559219"
frameNum="780" vmaf="87.497038"
frameNum="800" vmaf="86.069222"
frameNum="820" vmaf="86.940377"
frameNum="840" vmaf="86.054684"
frameNum="860" vmaf="86.592690"
frameNum="880" vmaf="86.444240"
