frameNum="0" vmaf="96.153727"
frameNum="20" vmaf="95.368898"
frameNum="40" vmaf="94.929896"
frameNum="60" vmaf="95.819101"
frameNum="80" vmaf="96.060427"
frameNum="100" vmaf="96.225167"
frameNum="120" vmaf="96.437099"
frameNum="140" vmaf="95.660784"
frameNum="160" vmaf="95.612187"
frameNum="180" vmaf="96.115720"
frameNum="200" vmaf="95.889265"
frameNum="220" vmaf="96.090509"
frameNum="240" vmaf="95.910584"
frameNum="260" vmaf="95.831327"
frameNum="280" vmaf="96.410367"
frameNum="300" vmaf="96.314200"
frameNum="320" vmaf="95.837458"
frameNum="340" vmaf="96.029611"
frameNum="360" vmaf="95.977039"
frameNum="380" vmaf="96.147578"
frameNum="400" vmaf="95.686009"
frameNum="420" vmaf="96.229537"
frameNum="440" vmaf="95.554351"
frameNum="460" vmaf="95.347079"
frameNum="480" vmaf="95.453961"
frameNum="500" vmaf="96.372120"
frameNum="520" vmaf="95.300485"
frameNum="540" vmaf="95.595729"
frameNum="560" vmaf="95.640208"
frameNum="580" vmaf="95.016358"
