frameNum="0" vmaf="95.797609"
frameNum="20" vmaf="87.663704"
frameNum="40" vmaf="84.362426"
frameNum="60" vmaf="84.070422"
frameNum="80" vmaf="84.244143"
frameNum="100" vmaf="83.021406"
frameNum="120" vmaf="82.700653"
frameNum="140" vmaf="83.659326"
frameNum="160" vmaf="83.220458"
frameNum="180" vmaf="82.485804"
frameNum="200" vmaf="82.691579"
frameNum="220" vmaf="83.391429"
frameNum="240" vmaf="83.967553"
frameNum="260" vmaf="85.588110"
frameNum="280" vmaf="84.722538"
frameNum="300" vmaf="84.496038"
frameNum="320" vmaf="88.324643"
frameNum="340" vmaf="84.378374"
frameNum="360" vmaf="84.909243"
frameNum="380" vmaf="87.678285"
frameNum="400" vmaf="91.361075"
frameNum="420" vmaf="91.135950"
frameNum="440" vmaf="90.280967"
frameNum="460" vmaf="88.970371"
frameNum="480" vmaf="86.352278"
