frameNum="0" vmaf="95.853394"
frameNum="20" vmaf="98.883006"
frameNum="40" vmaf="98.042391"
frameNum="60" vmaf="97.449994"
frameNum="80" vmaf="97.628211"
frameNum="100" vmaf="96.480186"
frameNum="120" vmaf="96.798212"
frameNum="140" vmaf="96.496978"
frameNum="160" vmaf="96.397245"
frameNum="180" vmaf="96.353807"
frameNum="200" vmaf="96.248247"
frameNum="220" vmaf="98.081917"
frameNum="240" vmaf="97.945301"
frameNum="260" vmaf="99.165212"
frameNum="280" vmaf="97.412905"
frameNum="300" vmaf="96.665142"
frameNum="320" vmaf="97.157865"
frameNum="340" vmaf="97.349962"
frameNum="360" vmaf="97.207823"
frameNum="380" vmaf="97.073065"
frameNum="400" vmaf="96.826539"
frameNum="420" vmaf="97.080149"
frameNum="440" vmaf="97.073396"
frameNum="460" vmaf="97.098864"
frameNum="480" vmaf="96.976954"
frameNum="500" vmaf="99.620725"
frameNum="520" vmaf="99.270245"
frameNum="540" vmaf="99.370371"
frameNum="560" vmaf="99.595347"
frameNum="580" vmaf="100.000000"
