frameNum="0" vmaf="95.399404"
frameNum="20" vmaf="99.145925"
frameNum="40" vmaf="97.765153"
frameNum="60" vmaf="97.223106"
frameNum="80" vmaf="95.956911"
frameNum="100" vmaf="97.580942"
frameNum="120" vmaf="94.991706"
frameNum="140" vmaf="94.830783"
frameNum="160" vmaf="92.364884"
frameNum="180" vmaf="83.327475"
frameNum="200" vmaf="90.584438"
frameNum="220" vmaf="90.840029"
frameNum="240" vmaf="91.443858"
frameNum="260" vmaf="91.166588"
frameNum="280" vmaf="91.431802"
frameNum="300" vmaf="92.744962"
frameNum="320" vmaf="93.010837"
frameNum="340" vmaf="93.029871"
frameNum="360" vmaf="93.366230"
frameNum="380" vmaf="93.133323"
frameNum="400" vmaf="93.426734"
frameNum="420" vmaf="93.485086"
frameNum="440" vmaf="93.453173"
frameNum="460" vmaf="93.018326"
frameNum="480" vmaf="92.800780"
frameNum="500" vmaf="91.912987"
frameNum="520" vmaf="93.305912"
frameNum="540" vmaf="92.372188"
frameNum="560" vmaf="93.032801"
frameNum="580" vmaf="92.675192"
