frameNum="0" vmaf="95.711079"
frameNum="40" vmaf="91.677651"
frameNum="80" vmaf="89.971012"
frameNum="120" vmaf="89.898001"
frameNum="160" vmaf="90.319216"
frameNum="200" vmaf="91.619302"
frameNum="240" vmaf="92.460656"
frameNum="280" vmaf="88.911190"
frameNum="320" vmaf="90.254241"
frameNum="360" vmaf="90.600465"
frameNum="400" vmaf="91.120719"
frameNum="440" vmaf="90.532471"
frameNum="480" vmaf="90.770862"
frameNum="520" vmaf="90.830158"
frameNum="560" vmaf="90.349189"
frameNum="600" vmaf="90.381230"
frameNum="640" vmaf="90.450087"
frameNum="680" vmaf="90.652194"
frameNum="720" vmaf="87.637340"
frameNum="760" vmaf="87.559219"
frameNum="800" vmaf="86.069222"
frameNum="840" vmaf="86.054684"
frameNum="880" vmaf="86.444240"
