frameNum="0" vmaf="95.711079"
frameNum="30" vmaf="92.797208"
frameNum="60" vmaf="90.004571"
frameNum="90" vmaf="90.254306"
frameNum="120" vmaf="89.898001"
frameNum="150" vmaf="90.182826"
frameNum="180" vmaf="91.105040"
frameNum="210" vmaf="91.864775"
frameNum="240" vmaf="92.460656"
frameNum="270" vmaf="92.577039"
frameNum="300" vmaf="89.751082"
frameNum="330" vmaf="90.551309"
frameNum="360" vmaf="90.600465"
frameNum="390" vmaf="91.148319"
frameNum="420" vmaf="90.887269"
frameNum="450" vmaf="90.474728"
frameNum="480" vmaf="90.770862"
frameNum="510" vmaf="91.674897"
frameNum="540" vmaf="90.482146"
frameNum="570" vmaf="90.292439"
frameNum="600" vmaf="90.381230"
frameNum="630" vmaf="90.228250"
frameNum="660" vmaf="90.701930"
frameNum="690" vmaf="95.002265"
frameNum="720" vmaf="87.637340"
frameNum="750" vmaf="90.959390"
frameNum="780" vmaf="87.497038"
frameNum="810" vmaf="86.692300"
frameNum="840" vmaf="86.054684"
frameNum="870" vmaf="86.475111"
