frameNum="0" vmaf="95.483131"
frameNum="2" vmaf="96.742260"
frameNum="4" vmaf="92.275949"
frameNum="6" vmaf="87.803807"
frameNum="8" vmaf="84.848467"
frameNum="10" vmaf="84.954024"
frameNum="12" vmaf="84.956654"
frameNum="14" vmaf="81.894640"
frameNum="16" vmaf="81.156192"
frameNum="18" vmaf="80.731261"
frameNum="20" vmaf="80.105287"
frameNum="22" vmaf="80.272369"
frameNum="24" vmaf="79.935372"
frameNum="26" vmaf="80.263409"
frameNum="28" vmaf="80.190366"
frameNum="30" vmaf="80.226187"
frameNum="32" vmaf="80.846750"
frameNum="34" vmaf="81.116044"
frameNum="36" vmaf="81.770313"
frameNum="38" vmaf="81.470804"
frameNum="40" vmaf="80.611809"
frameNum="42" vmaf="81.047935"
frameNum="44" vmaf="81.630602"
frameNum="46" vmaf="81.732998"
frameNum="48" vmaf="81.572064"
frameNum="50" vmaf="94.908665"
frameNum="52" vmaf="90.254438"
frameNum="54" vmaf="91.701607"
frameNum="56" vmaf="96.204419"
frameNum="58" vmaf="92.508989"
frameNum="60" vmaf="90.645885"
frameNum="62" vmaf="95.007707"
frameNum="64" vmaf="93.143246"
frameNum="66" vmaf="95.697414"
frameNum="68" vmaf="96.501547"
frameNum="70" vmaf="94.962499"
frameNum="72" vmaf="94.947236"
frameNum="74" vmaf="93.179888"
frameNum="76" vmaf="90.810901"
frameNum="78" vmaf="91.312379"
frameNum="80" vmaf="93.830205"
frameNum="82" vmaf="94.636571"
frameNum="84" vmaf="95.013795"
frameNum="86" vmaf="95.006978"
frameNum="88" vmaf="96.717711"
frameNum="90" vmaf="93.531807"
frameNum="92" vmaf="91.159361"
frameNum="94" vmaf="95.299177"
frameNum="96" vmaf="93.727716"
frameNum="98" vmaf="92.457737"
frameNum="100" vmaf="93.110575"
frameNum="102" vmaf="96.346062"
frameNum="104" vmaf="95.442748"
frameNum="106" vmaf="93.821830"
frameNum="108" vmaf="91.279775"
frameNum="110" vmaf="94.776585"
frameNum="112" vmaf="95.747007"
frameNum="114" vmaf="96.400180"
frameNum="116" vmaf="93.550389"
frameNum="118" vmaf="90.436138"
frameNum="120" vmaf="94.457624"
frameNum="122" vmaf="96.170351"
frameNum="124" vmaf="93.324038"
frameNum="126" vmaf="91.202667"
frameNum="128" vmaf="90.611309"
frameNum="130" vmaf="89.588848"
frameNum="132" vmaf="89.769899"
frameNum="134" vmaf="90.424870"
frameNum="136" vmaf="92.181460"
frameNum="138" vmaf="89.831748"
frameNum="140" vmaf="86.661935"
frameNum="142" vmaf="86.750693"
frameNum="144" vmaf="87.964990"
frameNum="146" vmaf="86.982165"
frameNum="148" vmaf="86.741140"
frameNum="150" vmaf="85.577774"
frameNum="152" vmaf="86.451973"
frameNum="154" vmaf="86.011800"
frameNum="156" vmaf="87.657937"
frameNum="158" vmaf="88.324544"
frameNum="160" vmaf="92.677661"
frameNum="162" vmaf="90.551596"
frameNum="164" vmaf="86.387081"
frameNum="166" vmaf="87.858292"
frameNum="168" vmaf="87.590397"
frameNum="170" vmaf="90.661563"
frameNum="172" vmaf="92.276318"
frameNum="174" vmaf="83.418945"
frameNum="176" vmaf="82.608817"
frameNum="178" vmaf="83.624703"
frameNum="180" vmaf="83.909231"
frameNum="182" vmaf="85.326059"
frameNum="184" vmaf="88.172146"
frameNum="186" vmaf="90.859906"
frameNum="188" vmaf="92.100824"
frameNum="190" vmaf="86.938197"
frameNum="192" vmaf="90.677811"
frameNum="194" vmaf="91.716723"
frameNum="196" vmaf="92.089589"
frameNum="198" vmaf="93.830855"
frameNum="200" vmaf="94.219599"
frameNum="202" vmaf="92.895009"
frameNum="204" vmaf="93.525422"
frameNum="206" vmaf="93.110461"
frameNum="208" vmaf="93.009009"
frameNum="210" vmaf="94.244128"
frameNum="212" vmaf="93.372143"
frameNum="214" vmaf="94.276184"
frameNum="216" vmaf="94.450053"
frameNum="218" vmaf="93.158838"
frameNum="220" vmaf="94.440501"
frameNum="222" vmaf="94.472320"
frameNum="224" vmaf="94.258728"
frameNum="226" vmaf="94.333966"
frameNum="228" vmaf="94.475728"
frameNum="230" vmaf="94.410439"
frameNum="232" vmaf="93.825901"
frameNum="234" vmaf="93.937505"
frameNum="236" vmaf="94.805833"
frameNum="238" vmaf="100.000000"
frameNum="240" vmaf="100.000000"
frameNum="242" vmaf="93.888887"
frameNum="244" vmaf="93.570185"
frameNum="246" vmaf="91.871965"
frameNum="248" vmaf="87.270799"
