frameNum="0" vmaf="95.853394"
frameNum="2" vmaf="97.551556"
frameNum="4" vmaf="98.124595"
frameNum="6" vmaf="98.317476"
frameNum="8" vmaf="98.531505"
frameNum="10" vmaf="98.476215"
frameNum="12" vmaf="98.596938"
frameNum="14" vmaf="98.638847"
frameNum="16" vmaf="99.258314"
frameNum="18" vmaf="99.332409"
frameNum="20" vmaf="98.883006"
frameNum="22" vmaf="99.042665"
frameNum="24" vmaf="98.988759"
frameNum="26" vmaf="98.783481"
frameNum="28" vmaf="98.823914"
frameNum="30" vmaf="98.766636"
frameNum="32" vmaf="98.691413"
frameNum="34" vmaf="98.377670"
frameNum="36" vmaf="98.449233"
frameNum="38" vmaf="98.261052"
frameNum="40" vmaf="98.042391"
frameNum="42" vmaf="98.274154"
frameNum="44" vmaf="97.849187"
frameNum="46" vmaf="97.907171"
frameNum="48" vmaf="98.005630"
frameNum="50" vmaf="97.854264"
frameNum="52" vmaf="97.862863"
frameNum="54" vmaf="97.776463"
frameNum="56" vmaf="97.836023"
frameNum="58" vmaf="97.829531"
frameNum="60" vmaf="97.449994"
frameNum="62" vmaf="97.891889"
frameNum="64" vmaf="97.826656"
frameNum="66" vmaf="97.036535"
frameNum="68" vmaf="97.016023"
frameNum="70" vmaf="97.244339"
frameNum="72" vmaf="97.588530"
frameNum="74" vmaf="97.025277"
frameNum="76" vmaf="97.314396"
frameNum="78" vmaf="97.338987"
frameNum="80" vmaf="97.628211"
frameNum="82" vmaf="97.378562"
frameNum="84" vmaf="97.549868"
frameNum="86" vmaf="97.423137"
frameNum="88" vmaf="97.301214"
frameNum="90" vmaf="97.674137"
frameNum="92" vmaf="97.102161"
frameNum="94" vmaf="97.221942"
frameNum="96" vmaf="96.809782"
frameNum="98" vmaf="96.385589"
frameNum="100" vmaf="96.480186"
frameNum="102" vmaf="97.327284"
frameNum="104" vmaf="97.406682"
frameNum="106" vmaf="96.720357"
frameNum="108" vmaf="96.595935"
frameNum="110" vmaf="97.137295"
frameNum="112" vmaf="96.505699"
frameNum="114" vmaf="97.017236"
frameNum="116" vmaf="96.784580"
frameNum="118" vmaf="96.745241"
frameNum="120" vmaf="96.798212"
frameNum="122" vmaf="96.730130"
frameNum="124" vmaf="97.062436"
frameNum="126" vmaf="96.592083"
frameNum="128" vmaf="95.833566"
frameNum="130" vmaf="96.105545"
frameNum="132" vmaf="95.522460"
frameNum="134" vmaf="96.028407"
frameNum="136" vmaf="96.451311"
frameNum="138" vmaf="96.459402"
frameNum="140" vmaf="96.496978"
frameNum="142" vmaf="96.319787"
frameNum="144" vmaf="96.327410"
frameNum="146" vmaf="96.229564"
frameNum="148" vmaf="95.796774"
frameNum="150" vmaf="95.813482"
frameNum="152" vmaf="95.413012"
frameNum="154" vmaf="94.970703"
frameNum="156" vmaf="95.723393"
frameNum="158" vmaf="96.080986"
frameNum="160" vmaf="96.397245"
frameNum="162" vmaf="96.689304"
frameNum="164" vmaf="96.046522"
frameNum="166" vmaf="96.243467"
frameNum="168" vmaf="97.291351"
frameNum="170" vmaf="96.738521"
frameNum="172" vmaf="96.413876"
frameNum="174" vmaf="96.395543"
frameNum="176" vmaf="96.508563"
frameNum="178" vmaf="97.159562"
frameNum="180" vmaf="96.353807"
frameNum="182" vmaf="97.077898"
frameNum="184" vmaf="97.907247"
frameNum="186" vmaf="97.666440"
frameNum="188" vmaf="97.228160"
frameNum="190" vmaf="96.696685"
frameNum="192" vmaf="96.645151"
frameNum="194" vmaf="97.037316"
frameNum="196" vmaf="96.169955"
frameNum="198" vmaf="96.486329"
frameNum="200" vmaf="96.248247"
frameNum="202" vmaf="96.358263"
frameNum="204" vmaf="96.199659"
frameNum="206" vmaf="97.092547"
frameNum="208" vmaf="97.450694"
frameNum="210" vmaf="97.754616"
frameNum="212" vmaf="97.776941"
frameNum="214" vmaf="97.686210"
frameNum="216" vmaf="98.146399"
frameNum="218" vmaf="98.082249"
frameNum="220" vmaf="98.081917"
frameNum="222" vmaf="97.665549"
frameNum="224" vmaf="97.527918"
frameNum="226" vmaf="97.683694"
frameNum="228" vmaf="97.445262"
frameNum="230" vmaf="97.486811"
frameNum="232" vmaf="97.777467"
frameNum="234" vmaf="98.143181"
frameNum="236" vmaf="97.691464"
frameNum="238" vmaf="97.666641"
frameNum="240" vmaf="97.945301"
frameNum="242" vmaf="98.601968"
frameNum="244" vmaf="98.746408"
frameNum="246" vmaf="98.532140"
frameNum="248" vmaf="98.322628"
frameNum="250" vmaf="98.756526"
frameNum="252" vmaf="98.608213"
frameNum="254" vmaf="99.529407"
frameNum="256" vmaf="99.797993"
frameNum="258" vmaf="99.575487"
frameNum="260" vmaf="99.165212"
frameNum="262" vmaf="97.928639"
frameNum="264" vmaf="98.312078"
frameNum="266" vmaf="98.995279"
frameNum="268" vmaf="98.956438"
frameNum="270" vmaf="99.076206"
frameNum="272" vmaf="98.440186"
frameNum="274" vmaf="98.174129"
frameNum="276" vmaf="98.080105"
frameNum="278" vmaf="97.759101"
frameNum="280" vmaf="97.412905"
frameNum="282" vmaf="97.925590"
frameNum="284" vmaf="97.992792"
frameNum="286" vmaf="95.649322"
frameNum="288" vmaf="96.105713"
frameNum="290" vmaf="96.242593"
frameNum="292" vmaf="96.517402"
frameNum="294" vmaf="96.418891"
frameNum="296" vmaf="96.899544"
frameNum="298" vmaf="96.827514"
frameNum="300" vmaf="96.665142"
frameNum="302" vmaf="97.002896"
frameNum="304" vmaf="96.845194"
frameNum="306" vmaf="96.791982"
frameNum="308" vmaf="96.881801"
frameNum="310" vmaf="96.800941"
frameNum="312" vmaf="96.687304"
frameNum="314" vmaf="96.988496"
frameNum="316" vmaf="96.706554"
frameNum="318" vmaf="96.780704"
frameNum="320" vmaf="97.157865"
frameNum="322" vmaf="96.867856"
frameNum="324" vmaf="96.904631"
frameNum="326" vmaf="96.860166"
frameNum="328" vmaf="96.873714"
frameNum="330" vmaf="96.973478"
frameNum="332" vmaf="96.995937"
frameNum="334" vmaf="97.073628"
frameNum="336" vmaf="97.207911"
frameNum="338" vmaf="97.397250"
frameNum="340" vmaf="97.349962"
frameNum="342" vmaf="97.219297"
frameNum="344" vmaf="96.956090"
frameNum="346" vmaf="97.264311"
frameNum="348" vmaf="96.949228"
frameNum="350" vmaf="96.875404"
frameNum="352" vmaf="96.982443"
frameNum="354" vmaf="97.252176"
frameNum="356" vmaf="97.091995"
frameNum="358" vmaf="97.036429"
frameNum="360" vmaf="97.207823"
frameNum="362" vmaf="97.295967"
frameNum="364" vmaf="96.943474"
frameNum="366" vmaf="97.070394"
frameNum="368" vmaf="97.297889"
