frameNum="0" vmaf="97.048602"
frameNum="2" vmaf="100.000000"
frameNum="4" vmaf="100.000000"
frameNum="6" vmaf="100.000000"
frameNum="8" vmaf="99.980887"
frameNum="10" vmaf="98.162313"
frameNum="12" vmaf="97.229063"
frameNum="14" vmaf="94.542256"
frameNum="16" vmaf="93.562706"
frameNum="18" vmaf="93.278398"
frameNum="20" vmaf="92.685601"
frameNum="22" vmaf="92.334390"
frameNum="24" vmaf="92.291027"
frameNum="26" vmaf="92.399438"
frameNum="28" vmaf="92.544207"
frameNum="30" vmaf="92.015778"
frameNum="32" vmaf="91.757077"
frameNum="34" vmaf="91.263836"
frameNum="36" vmaf="90.930096"
frameNum="38" vmaf="91.910041"
frameNum="40" vmaf="92.796503"
frameNum="42" vmaf="92.269275"
frameNum="44" vmaf="89.921927"
frameNum="46" vmaf="89.896208"
frameNum="48" vmaf="89.936784"
frameNum="50" vmaf="89.535197"
frameNum="52" vmaf="89.775660"
frameNum="54" vmaf="90.246787"
frameNum="56" vmaf="90.182723"
frameNum="58" vmaf="89.977009"
frameNum="60" vmaf="90.717001"
frameNum="62" vmaf="90.549334"
frameNum="64" vmaf="90.453384"
frameNum="66" vmaf="90.317967"
frameNum="68" vmaf="91.929787"
frameNum="70" vmaf="91.630253"
frameNum="72" vmaf="91.709184"
frameNum="74" vmaf="91.566520"
frameNum="76" vmaf="91.467779"
frameNum="78" vmaf="91.502025"
frameNum="80" vmaf="92.380857"
frameNum="82" vmaf="93.040098"
frameNum="84" vmaf="100.000000"
frameNum="86" vmaf="97.781797"
frameNum="88" vmaf="96.521480"
frameNum="90" vmaf="95.614644"
frameNum="92" vmaf="95.306700"
frameNum="94" vmaf="94.883963"
frameNum="96" vmaf="93.729921"
frameNum="98" vmaf="93.128271"
frameNum="100" vmaf="92.942756"
frameNum="102" vmaf="91.904836"
frameNum="104" vmaf="89.856124"
frameNum="106" vmaf="89.675818"
frameNum="108" vmaf="89.723622"
frameNum="110" vmaf="90.276117"
frameNum="112" vmaf="89.720044"
frameNum="114" vmaf="89.602978"
frameNum="116" vmaf="89.324950"
frameNum="118" vmaf="89.280392"
frameNum="120" vmaf="90.224974"
frameNum="122" vmaf="89.882567"
frameNum="124" vmaf="89.854104"
frameNum="126" vmaf="93.467108"
frameNum="128" vmaf="93.172866"
frameNum="130" vmaf="91.524356"
frameNum="132" vmaf="91.794891"
frameNum="134" vmaf="91.782110"
frameNum="136" vmaf="92.929686"
frameNum="138" vmaf="92.360763"
frameNum="140" vmaf="91.538896"
frameNum="142" vmaf="91.103287"
frameNum="144" vmaf="90.332513"
frameNum="146" vmaf="89.996232"
frameNum="148" vmaf="89.926902"
frameNum="150" vmaf="89.921130"
frameNum="152" vmaf="89.852466"
frameNum="154" vmaf="90.591987"
frameNum="156" vmaf="90.419961"
frameNum="158" vmaf="92.175958"
frameNum="160" vmaf="91.940844"
frameNum="162" vmaf="91.858910"
frameNum="164" vmaf="91.284840"
frameNum="166" vmaf="91.330283"
frameNum="168" vmaf="91.115546"
frameNum="170" vmaf="97.874475"
frameNum="172" vmaf="95.091914"
frameNum="174" vmaf="93.731358"
frameNum="176" vmaf="92.914687"
frameNum="178" vmaf="92.968725"
frameNum="180" vmaf="92.481187"
frameNum="182" vmaf="91.639627"
frameNum="184" vmaf="92.503707"
frameNum="186" vmaf="92.466154"
frameNum="188" vmaf="90.712432"
frameNum="190" vmaf="90.423870"
frameNum="192" vmaf="90.546223"
frameNum="194" vmaf="90.254094"
frameNum="196" vmaf="90.298025"
frameNum="198" vmaf="91.307265"
frameNum="200" vmaf="91.682165"
frameNum="202" vmaf="91.578883"
frameNum="204" vmaf="91.357493"
frameNum="206" vmaf="90.221525"
frameNum="208" vmaf="89.800711"
frameNum="210" vmaf="90.389132"
frameNum="212" vmaf="92.366407"
frameNum="214" vmaf="90.408183"
frameNum="216" vmaf="90.551087"
frameNum="218" vmaf="90.033188"
frameNum="220" vmaf="89.401274"
frameNum="222" vmaf="89.283938"
frameNum="224" vmaf="88.787523"
frameNum="226" vmaf="89.432403"
frameNum="228" vmaf="91.048742"
frameNum="230" vmaf="91.144760"
frameNum="232" vmaf="90.887363"
frameNum="234" vmaf="90.715408"
frameNum="236" vmaf="90.824548"
frameNum="238" vmaf="90.924344"
frameNum="240" vmaf="90.800199"
frameNum="242" vmaf="90.449548"
frameNum="244" vmaf="90.083749"
frameNum="246" vmaf="89.679904"
frameNum="248" vmaf="90.839553"
frameNum="250" vmaf="94.959035"
frameNum="252" vmaf="92.237222"
frameNum="254" vmaf="93.460177"
frameNum="256" vmaf="100.000000"
frameNum="258" vmaf="93.522947"
frameNum="260" vmaf="92.802625"
frameNum="262" vmaf="92.817656"
frameNum="264" vmaf="92.774900"
frameNum="266" vmaf="92.570524"
frameNum="268" vmaf="91.962340"
frameNum="270" vmaf="91.130990"
frameNum="272" vmaf="90.691682"
frameNum="274" vmaf="90.252230"
frameNum="276" vmaf="89.999099"
frameNum="278" vmaf="90.207112"
frameNum="280" vmaf="89.951010"
frameNum="282" vmaf="89.945394"
frameNum="284" vmaf="89.498737"
frameNum="286" vmaf="89.572876"
frameNum="288" vmaf="89.249939"
frameNum="290" vmaf="88.993784"
frameNum="292" vmaf="90.637101"
frameNum="294" vmaf="91.246828"
frameNum="296" vmaf="90.535524"
frameNum="298" vmaf="93.878556"
