frameNum="0" vmaf="95.797609"
frameNum="2" vmaf="93.861193"
frameNum="4" vmaf="92.720730"
frameNum="6" vmaf="92.012082"
frameNum="8" vmaf="91.874264"
frameNum="10" vmaf="89.210100"
frameNum="12" vmaf="88.958225"
frameNum="14" vmaf="88.169805"
frameNum="16" vmaf="88.599428"
frameNum="18" vmaf="88.345433"
frameNum="20" vmaf="87.663704"
frameNum="22" vmaf="88.592809"
frameNum="24" vmaf="88.096173"
frameNum="26" vmaf="87.816258"
frameNum="28" vmaf="84.874172"
frameNum="30" vmaf="84.684335"
frameNum="32" vmaf="84.062183"
frameNum="34" vmaf="84.484521"
frameNum="36" vmaf="87.880735"
frameNum="38" vmaf="85.032123"
frameNum="40" vmaf="84.362426"
frameNum="42" vmaf="84.250250"
frameNum="44" vmaf="84.097835"
frameNum="46" vmaf="84.285075"
frameNum="48" vmaf="83.934368"
frameNum="50" vmaf="84.269259"
frameNum="52" vmaf="85.508007"
frameNum="54" vmaf="84.281250"
frameNum="56" vmaf="82.780034"
frameNum="58" vmaf="82.902715"
frameNum="60" vmaf="84.070422"
frameNum="62" vmaf="84.355318"
frameNum="64" vmaf="83.558519"
frameNum="66" vmaf="83.548404"
frameNum="68" vmaf="84.118476"
frameNum="70" vmaf="84.555409"
frameNum="72" vmaf="83.758562"
frameNum="74" vmaf="82.760678"
frameNum="76" vmaf="83.772698"
frameNum="78" vmaf="83.983892"
frameNum="80" vmaf="84.244143"
frameNum="82" vmaf="84.430464"
frameNum="84" vmaf="84.168391"
frameNum="86" vmaf="83.259360"
frameNum="88" vmaf="82.897981"
frameNum="90" vmaf="83.097971"
frameNum="92" vmaf="82.552248"
frameNum="94" vmaf="82.567144"
frameNum="96" vmaf="82.735770"
frameNum="98" vmaf="83.118006"
frameNum="100" vmaf="83.021406"
frameNum="102" vmaf="82.913558"
frameNum="104" vmaf="84.187664"
frameNum="106" vmaf="83.282177"
frameNum="108" vmaf="82.394456"
frameNum="110" vmaf="82.684043"
frameNum="112" vmaf="82.930498"
frameNum="114" vmaf="83.113653"
frameNum="116" vmaf="82.793888"
frameNum="118" vmaf="82.189850"
frameNum="120" vmaf="82.700653"
frameNum="122" vmaf="82.803696"
frameNum="124" vmaf="82.195726"
frameNum="126" vmaf="83.348500"
frameNum="128" vmaf="84.282410"
frameNum="130" vmaf="83.631684"
frameNum="132" vmaf="82.474907"
frameNum="134" vmaf="82.766460"
frameNum="136" vmaf="82.451951"
frameNum="138" vmaf="82.809232"
frameNum="140" vmaf="83.659326"
frameNum="142" vmaf="84.508568"
frameNum="144" vmaf="83.183047"
frameNum="146" vmaf="82.880511"
frameNum="148" vmaf="82.393998"
frameNum="150" vmaf="82.663811"
frameNum="152" vmaf="82.636559"
frameNum="154" vmaf="83.174842"
frameNum="156" vmaf="83.968746"
frameNum="158" vmaf="84.955409"
frameNum="160" vmaf="83.220458"
frameNum="162" vmaf="82.438914"
frameNum="164" vmaf="82.162701"
frameNum="166" vmaf="82.343148"
frameNum="168" vmaf="82.638699"
frameNum="170" vmaf="85.255505"
frameNum="172" vmaf="83.372591"
frameNum="174" vmaf="82.937763"
frameNum="176" vmaf="83.390887"
frameNum="178" vmaf="82.281917"
frameNum="180" vmaf="82.485804"
frameNum="182" vmaf="82.473156"
frameNum="184" vmaf="82.524268"
frameNum="186" vmaf="83.747902"
frameNum="188" vmaf="83.249378"
frameNum="190" vmaf="82.424203"
frameNum="192" vmaf="82.665456"
frameNum="194" vmaf="82.678636"
frameNum="196" vmaf="83.103066"
frameNum="198" vmaf="83.007731"
frameNum="200" vmaf="82.691579"
frameNum="202" vmaf="82.731547"
frameNum="204" vmaf="83.266451"
frameNum="206" vmaf="84.120776"
frameNum="208" vmaf="84.111461"
frameNum="210" vmaf="83.792055"
frameNum="212" vmaf="83.143899"
frameNum="214" vmaf="83.320647"
frameNum="216" vmaf="83.336051"
frameNum="218" vmaf="83.297786"
frameNum="220" vmaf="83.391429"
frameNum="222" vmaf="84.100046"
frameNum="224" vmaf="84.392924"
frameNum="226" vmaf="83.469918"
frameNum="228" vmaf="83.720462"
frameNum="230" vmaf="84.208571"
frameNum="232" vmaf="85.021814"
frameNum="234" vmaf="84.473514"
frameNum="236" vmaf="83.666987"
frameNum="238" vmaf="84.225886"
frameNum="240" vmaf="83.967553"
frameNum="242" vmaf="83.902944"
frameNum="244" vmaf="83.492750"
frameNum="246" vmaf="83.732649"
