frameNum="0" vmaf="96.588278"
frameNum="2" vmaf="100.000000"
frameNum="4" vmaf="100.000000"
frameNum="6" vmaf="99.077533"
frameNum="8" vmaf="99.290328"
frameNum="10" vmaf="98.877666"
frameNum="12" vmaf="99.198187"
frameNum="14" vmaf="99.125143"
frameNum="16" vmaf="97.764044"
frameNum="18" vmaf="98.409004"
frameNum="20" vmaf="97.626535"
frameNum="22" vmaf="97.845358"
frameNum="24" vmaf="98.434950"
frameNum="26" vmaf="99.058217"
frameNum="28" vmaf="98.354723"
frameNum="30" vmaf="100.000000"
frameNum="32" vmaf="100.000000"
frameNum="34" vmaf="100.000000"
frameNum="36" vmaf="100.000000"
frameNum="38" vmaf="100.000000"
frameNum="40" vmaf="98.741510"
frameNum="42" vmaf="99.507346"
frameNum="44" vmaf="99.757047"
frameNum="46" vmaf="100.000000"
frameNum="48" vmaf="100.000000"
frameNum="50" vmaf="97.166868"
frameNum="52" vmaf="100.000000"
frameNum="54" vmaf="98.176120"
frameNum="56" vmaf="98.076744"
frameNum="58" vmaf="98.379142"
frameNum="60" vmaf="99.725733"
frameNum="62" vmaf="98.527707"
frameNum="64" vmaf="98.022916"
frameNum="66" vmaf="96.860334"
frameNum="68" vmaf="98.943018"
frameNum="70" vmaf="95.064523"
frameNum="72" vmaf="96.339587"
frameNum="74" vmaf="100.000000"
frameNum="76" vmaf="97.082932"
frameNum="78" vmaf="100.000000"
frameNum="80" vmaf="97.730043"
frameNum="82" vmaf="98.921480"
frameNum="84" vmaf="100.000000"
frameNum="86" vmaf="97.720376"
frameNum="88" vmaf="96.969576"
frameNum="90" vmaf="98.985626"
frameNum="92" vmaf="95.122480"
frameNum="94" vmaf="96.652905"
frameNum="96" vmaf="96.403229"
frameNum="98" vmaf="96.548798"
frameNum="100" vmaf="100.000000"
frameNum="102" vmaf="97.605469"
frameNum="104" vmaf="96.511201"
frameNum="106" vmaf="100.000000"
frameNum="108" vmaf="100.000000"
frameNum="110" vmaf="100.000000"
frameNum="112" vmaf="100.000000"
frameNum="114" vmaf="98.909160"
frameNum="116" vmaf="98.629050"
frameNum="118" vmaf="100.000000"
frameNum="120" vmaf="96.291976"
frameNum="122" vmaf="100.000000"
frameNum="124" vmaf="97.080230"
frameNum="126" vmaf="100.000000"
frameNum="128" vmaf="98.679944"
frameNum="130" vmaf="99.466488"
frameNum="132" vmaf="100.000000"
frameNum="134" vmaf="100.000000"
frameNum="136" vmaf="100.000000"
frameNum="138" vmaf="100.000000"
frameNum="140" vmaf="99.243853"
frameNum="142" vmaf="98.853220"
frameNum="144" vmaf="98.702903"
frameNum="146" vmaf="99.963726"
frameNum="148" vmaf="100.000000"
frameNum="150" vmaf="100.000000"
frameNum="152" vmaf="100.000000"
frameNum="154" vmaf="100.000000"
frameNum="156" vmaf="100.000000"
frameNum="158" vmaf="99.908786"
frameNum="160" vmaf="100.000000"
frameNum="162" vmaf="97.663380"
frameNum="164" vmaf="97.445869"
frameNum="166" vmaf="97.499671"
frameNum="168" vmaf="100.000000"
frameNum="170" vmaf="100.000000"
frameNum="172" vmaf="95.127833"
frameNum="174" vmaf="97.532424"
frameNum="176" vmaf="99.710092"
frameNum="178" vmaf="95.561357"
frameNum="180" vmaf="97.827458"
frameNum="182" vmaf="94.628476"
frameNum="184" vmaf="96.230390"
frameNum="186" vmaf="96.698553"
frameNum="188" vmaf="98.498701"
frameNum="190" vmaf="95.567929"
frameNum="192" vmaf="97.533231"
frameNum="194" vmaf="97.518041"
frameNum="196" vmaf="98.536796"
frameNum="198" vmaf="99.126508"
frameNum="200" vmaf="100.000000"
frameNum="202" vmaf="91.551856"
frameNum="204" vmaf="90.264733"
frameNum="206" vmaf="88.417128"
frameNum="208" vmaf="84.841406"
frameNum="210" vmaf="85.943026"
frameNum="212" vmaf="86.507539"
frameNum="214" vmaf="78.962117"
frameNum="216" vmaf="80.408602"
frameNum="218" vmaf="80.572946"
frameNum="220" vmaf="78.836750"
frameNum="222" vmaf="81.207748"
frameNum="224" vmaf="80.604838"
frameNum="226" vmaf="77.883613"
frameNum="228" vmaf="78.138838"
frameNum="230" vmaf="80.724692"
frameNum="232" vmaf="79.028836"
frameNum="234" vmaf="76.384630"
frameNum="236" vmaf="76.909511"
frameNum="238" vmaf="75.876751"
frameNum="240" vmaf="77.839051"
frameNum="242" vmaf="77.515126"
frameNum="244" vmaf="76.023854"
frameNum="246" vmaf="72.153265"
frameNum="248" vmaf="72.730993"
frameNum="250" vmaf="83.418550"
frameNum="252" vmaf="78.031240"
frameNum="254" vmaf="80.059826"
frameNum="256" vmaf="72.280569"
frameNum="258" vmaf="74.495269"
frameNum="260" vmaf="74.331237"
frameNum="262" vmaf="73.950230"
frameNum="264" vmaf="74.329169"
frameNum="266" vmaf="69.133000"
frameNum="268" vmaf="67.497485"
frameNum="270" vmaf="73.809085"
frameNum="272" vmaf="75.747405"
frameNum="274" vmaf="69.137486"
frameNum="276" vmaf="67.966405"
frameNum="278" vmaf="69.943857"
frameNum="280" vmaf="69.427052"
frameNum="282" vmaf="69.930597"
frameNum="284" vmaf="70.503743"
frameNum="286" vmaf="69.976145"
frameNum="288" vmaf="66.045146"
frameNum="290" vmaf="65.486286"
frameNum="292" vmaf="65.542404"
frameNum="294" vmaf="66.963296"
frameNum="296" vmaf="68.206467"
frameNum="298" vmaf="63.290653"
