frameNum="0" vmaf="95.835189"
frameNum="272" vmaf="69.138550"
frameNum="274" vmaf="69.177366"
frameNum="276" vmaf="69.666199"
frameNum="278" vmaf="69.893980"
frameNum="280" vmaf="69.745940"
frameNum="282" vmaf="69.657172"
frameNum="284" vmaf="69.829255"
frameNum="286" vmaf="73.473689"
frameNum="288" vmaf="76.872078"
frameNum="290" vmaf="76.937461"
frameNum="292" vmaf="76.654819"
frameNum="294" vmaf="75.861754"
frameNum="296" vmaf="75.168801"
frameNum="298" vmaf="74.565189"
frameNum="300" vmaf="73.552722"
frameNum="302" vmaf="72.821570"
frameNum="304" vmaf="72.846209"
frameNum="306" vmaf="69.309152"
frameNum="308" vmaf="65.436599"
frameNum="310" vmaf="63.408690"
frameNum="312" vmaf="62.419869"
frameNum="314" vmaf="62.525474"
frameNum="316" vmaf="62.331730"
frameNum="318" vmaf="62.083471"
frameNum="320" vmaf="61.434527"
frameNum="322" vmaf="61.796989"
frameNum="324" vmaf="69.297364"
frameNum="326" vmaf="71.984160"
frameNum="328" vmaf="71.650509"
frameNum="330" vmaf="69.495274"
frameNum="332" vmaf="68.434663"
frameNum="334" vmaf="69.130717"
frameNum="336" vmaf="69.427823"
frameNum="338" vmaf="69.185925"
frameNum="340" vmaf="68.908348"
frameNum="342" vmaf="69.564323"
frameNum="344" vmaf="70.423780"
frameNum="346" vmaf="70.521588"
frameNum="348" vmaf="70.506523"
frameNum="350" vmaf="71.241596"
frameNum="352" vmaf="71.735722"
frameNum="354" vmaf="71.999937"
frameNum="356" vmaf="68.599785"
frameNum="358" vmaf="68.328666"
frameNum="360" vmaf="66.843601"
frameNum="362" vmaf="65.507312"
frameNum="364" vmaf="65.163282"
frameNum="366" vmaf="64.771341"
frameNum="368" vmaf="65.820420"
frameNum="370" vmaf="65.781566"
frameNum="372" vmaf="65.486238"
frameNum="374" vmaf="65.307717"
frameNum="376" vmaf="65.760680"
frameNum="378" vmaf="65.242298"
frameNum="380" vmaf="65.254724"
frameNum="382" vmaf="65.077386"
frameNum="384" vmaf="69.540902"
frameNum="386" vmaf="70.915610"
frameNum="388" vmaf="67.133417"
