frameNum="0" vmaf="96.707082"
frameNum="2" vmaf="99.435029"
frameNum="4" vmaf="99.993706"
frameNum="6" vmaf="98.961802"
frameNum="8" vmaf="98.147043"
frameNum="10" vmaf="98.302684"
frameNum="12" vmaf="99.723787"
frameNum="14" vmaf="100.000000"
frameNum="16" vmaf="98.995182"
frameNum="18" vmaf="97.719538"
frameNum="20" vmaf="100.000000"
frameNum="22" vmaf="97.693824"
frameNum="24" vmaf="98.126676"
frameNum="26" vmaf="97.818106"
frameNum="28" vmaf="100.000000"
frameNum="30" vmaf="97.895888"
frameNum="32" vmaf="98.068731"
frameNum="34" vmaf="97.649427"
frameNum="36" vmaf="97.430460"
frameNum="38" vmaf="99.341672"
frameNum="40" vmaf="98.277117"
frameNum="42" vmaf="98.212209"
frameNum="44" vmaf="97.756136"
frameNum="46" vmaf="97.668742"
frameNum="48" vmaf="100.000000"
frameNum="50" vmaf="97.848157"
frameNum="52" vmaf="97.512166"
frameNum="54" vmaf="98.191900"
frameNum="56" vmaf="98.183193"
frameNum="58" vmaf="97.566445"
frameNum="60" vmaf="98.559813"
frameNum="62" vmaf="98.217465"
frameNum="64" vmaf="98.542250"
frameNum="66" vmaf="97.540375"
frameNum="68" vmaf="100.000000"
frameNum="70" vmaf="96.940048"
frameNum="72" vmaf="97.256624"
frameNum="74" vmaf="98.516437"
frameNum="76" vmaf="98.980976"
frameNum="78" vmaf="100.000000"
frameNum="80" vmaf="98.951459"
frameNum="82" vmaf="97.314319"
frameNum="84" vmaf="97.953577"
frameNum="86" vmaf="98.095413"
frameNum="88" vmaf="97.561364"
frameNum="90" vmaf="100.000000"
frameNum="92" vmaf="98.386403"
frameNum="94" vmaf="97.910060"
frameNum="96" vmaf="98.201653"
frameNum="98" vmaf="100.000000"
frameNum="100" vmaf="99.315700"
frameNum="102" vmaf="97.061241"
frameNum="104" vmaf="96.965815"
frameNum="106" vmaf="100.000000"
frameNum="108" vmaf="98.471316"
frameNum="110" vmaf="100.000000"
frameNum="112" vmaf="100.000000"
frameNum="114" vmaf="100.000000"
frameNum="116" vmaf="96.750352"
frameNum="118" vmaf="96.676393"
frameNum="120" vmaf="100.000000"
frameNum="122" vmaf="100.000000"
frameNum="124" vmaf="95.980468"
frameNum="126" vmaf="96.804305"
frameNum="128" vmaf="100.000000"
frameNum="130" vmaf="100.000000"
frameNum="132" vmaf="100.000000"
frameNum="134" vmaf="100.000000"
frameNum="136" vmaf="98.098342"
frameNum="138" vmaf="100.000000"
frameNum="140" vmaf="100.000000"
frameNum="142" vmaf="98.749128"
frameNum="144" vmaf="97.976598"
frameNum="146" vmaf="100.000000"
frameNum="148" vmaf="100.000000"
frameNum="150" vmaf="97.813622"
frameNum="152" vmaf="100.000000"
frameNum="154" vmaf="100.000000"
frameNum="156" vmaf="98.305238"
frameNum="158" vmaf="98.146778"
frameNum="160" vmaf="100.000000"
frameNum="162" vmaf="100.000000"
frameNum="164" vmaf="100.000000"
frameNum="166" vmaf="100.000000"
frameNum="168" vmaf="99.610043"
frameNum="170" vmaf="98.450145"
frameNum="172" vmaf="97.680994"
frameNum="174" vmaf="97.438277"
frameNum="176" vmaf="98.144404"
frameNum="178" vmaf="99.118719"
frameNum="180" vmaf="99.570787"
frameNum="182" vmaf="99.796952"
frameNum="184" vmaf="100.000000"
frameNum="186" vmaf="99.150874"
frameNum="188" vmaf="98.937602"
frameNum="190" vmaf="99.359107"
frameNum="192" vmaf="99.543558"
frameNum="194" vmaf="99.694221"
frameNum="196" vmaf="99.439765"
frameNum="198" vmaf="98.692020"
frameNum="200" vmaf="98.604846"
frameNum="202" vmaf="98.243040"
frameNum="204" vmaf="98.051444"
frameNum="206" vmaf="97.974344"
frameNum="208" vmaf="97.761828"
frameNum="210" vmaf="97.481452"
frameNum="212" vmaf="97.712936"
frameNum="214" vmaf="97.308360"
frameNum="216" vmaf="96.975387"
frameNum="218" vmaf="97.804503"
frameNum="220" vmaf="97.156283"
frameNum="222" vmaf="97.395717"
frameNum="224" vmaf="97.836535"
frameNum="226" vmaf="97.598603"
frameNum="228" vmaf="97.180982"
frameNum="230" vmaf="97.335141"
frameNum="232" vmaf="97.359798"
frameNum="234" vmaf="97.581993"
frameNum="236" vmaf="97.552885"
frameNum="238" vmaf="97.421607"
frameNum="240" vmaf="97.495286"
frameNum="242" vmaf="97.105354"
frameNum="244" vmaf="97.042334"
frameNum="246" vmaf="96.970664"
frameNum="248" vmaf="97.524028"
frameNum="250" vmaf="97.137416"
frameNum="252" vmaf="97.658846"
frameNum="254" vmaf="97.608052"
frameNum="256" vmaf="97.680996"
frameNum="258" vmaf="98.303862"
frameNum="260" vmaf="100.000000"
frameNum="262" vmaf="100.000000"
frameNum="264" vmaf="100.000000"
frameNum="266" vmaf="100.000000"
frameNum="268" vmaf="100.000000"
frameNum="270" vmaf="100.000000"
frameNum="272" vmaf="100.000000"
frameNum="274" vmaf="100.000000"
frameNum="276" vmaf="100.000000"
frameNum="278" vmaf="100.000000"
frameNum="280" vmaf="99.535432"
frameNum="282" vmaf="99.517646"
frameNum="284" vmaf="99.145590"
frameNum="286" vmaf="98.459163"
frameNum="288" vmaf="98.726134"
frameNum="290" vmaf="98.679626"
frameNum="292" vmaf="98.467691"
frameNum="294" vmaf="98.418906"
frameNum="296" vmaf="98.351413"
