frameNum="0" vmaf="96.153727"
frameNum="10" vmaf="95.834901"
frameNum="20" vmaf="95.368898"
frameNum="30" vmaf="95.632209"
frameNum="40" vmaf="94.929896"
frameNum="50" vmaf="94.790666"
frameNum="60" vmaf="95.819101"
frameNum="70" vmaf="96.111973"
frameNum="80" vmaf="96.060427"
frameNum="90" vmaf="95.870243"
frameNum="100" vmaf="96.225167"
frameNum="110" vmaf="96.321232"
frameNum="120" vmaf="96.437099"
frameNum="130" vmaf="96.248430"
frameNum="140" vmaf="95.660784"
frameNum="150" vmaf="95.988480"
frameNum="160" vmaf="95.612187"
frameNum="170" vmaf="96.040011"
frameNum="180" vmaf="96.115720"
frameNum="190" vmaf="96.306704"
frameNum="200" vmaf="95.889265"
frameNum="210" vmaf="96.411133"
frameNum="220" vmaf="96.090509"
frameNum="230" vmaf="95.967038"
frameNum="240" vmaf="95.910584"
frameNum="250" vmaf="96.987629"
frameNum="260" vmaf="95.831327"
frameNum="270" vmaf="96.170296"
frameNum="280" vmaf="96.410367"
frameNum="290" vmaf="96.200065"
frameNum="300" vmaf="96.314200"
frameNum="310" vmaf="95.817843"
frameNum="320" vmaf="95.837458"
frameNum="330" vmaf="96.009307"
frameNum="340" vmaf="96.029611"
frameNum="350" vmaf="95.944246"
frameNum="360" vmaf="95.977039"
frameNum="370" vmaf="96.200387"
frameNum="380" vmaf="96.147578"
frameNum="390" vmaf="95.465351"
frameNum="400" vmaf="95.686009"
frameNum="410" vmaf="95.693953"
frameNum="420" vmaf="96.229537"
frameNum="430" vmaf="95.692356"
frameNum="440" vmaf="95.554351"
frameNum="450" vmaf="95.304486"
frameNum="460" vmaf="95.347079"
frameNum="470" vmaf="95.513687"
frameNum="480" vmaf="95.453961"
frameNum="490" vmaf="95.379922"
frameNum="500" vmaf="96.372120"
frameNum="510" vmaf="95.549551"
frameNum="520" vmaf="95.300485"
frameNum="530" vmaf="95.477181"
frameNum="540" vmaf="95.595729"
frameNum="550" vmaf="95.331965"
frameNum="560" vmaf="95.640208"
frameNum="570" vmaf="94.558784"
frameNum="580" vmaf="95.016358"
frameNum="590" vmaf="95.040456"
