frameNum="0" vmaf="96.630478"
frameNum="10" vmaf="91.289212"
frameNum="20" vmaf="86.643165"
frameNum="30" vmaf="84.494812"
frameNum="40" vmaf="90.533979"
frameNum="50" vmaf="88.333882"
frameNum="60" vmaf="83.078434"
frameNum="70" vmaf="84.570817"
frameNum="80" vmaf="87.573790"
frameNum="90" vmaf="82.298106"
frameNum="100" vmaf="99.777824"
frameNum="110" vmaf="88.136757"
frameNum="120" vmaf="90.175557"
frameNum="130" vmaf="92.274580"
frameNum="140" vmaf="92.104022"
frameNum="150" vmaf="94.618211"
frameNum="160" vmaf="89.564241"
frameNum="170" vmaf="89.647622"
frameNum="180" vmaf="96.049245"
frameNum="190" vmaf="97.038883"
frameNum="200" vmaf="90.540690"
frameNum="210" vmaf="87.079818"
frameNum="220" vmaf="94.598116"
frameNum="230" vmaf="84.944201"
frameNum="240" vmaf="83.166620"
frameNum="250" vmaf="98.366726"
frameNum="260" vmaf="93.200386"
frameNum="270" vmaf="89.553170"
frameNum="280" vmaf="80.177479"
frameNum="290" vmaf="88.414133"
