frameNum="0" vmaf="95.501641"
frameNum="10" vmaf="94.808218"
frameNum="20" vmaf="100.000000"
frameNum="30" vmaf="90.444232"
frameNum="40" vmaf="92.993907"
frameNum="50" vmaf="92.266721"
frameNum="60" vmaf="90.923239"
frameNum="70" vmaf="88.994663"
frameNum="80" vmaf="88.732924"
frameNum="90" vmaf="92.782608"
frameNum="100" vmaf="87.226652"
frameNum="110" vmaf="88.865586"
frameNum="120" vmaf="86.584929"
frameNum="130" vmaf="91.417616"
frameNum="140" vmaf="86.574044"
frameNum="150" vmaf="87.849856"
frameNum="160" vmaf="81.787917"
frameNum="170" vmaf="83.471091"
frameNum="180" vmaf="88.066499"
frameNum="190" vmaf="83.498581"
frameNum="200" vmaf="84.424569"
frameNum="210" vmaf="89.228319"
frameNum="220" vmaf="84.925367"
frameNum="230" vmaf="89.768880"
frameNum="240" vmaf="86.906365"
frameNum="250" vmaf="90.744630"
frameNum="260" vmaf="78.581154"
frameNum="270" vmaf="83.665975"
frameNum="280" vmaf="85.624661"
frameNum="290" vmaf="86.418594"
