frameNum="0" vmaf="97.099318"
frameNum="10" vmaf="98.805557"
frameNum="20" vmaf="98.837964"
frameNum="30" vmaf="98.307332"
frameNum="40" vmaf="97.009888"
frameNum="50" vmaf="98.260863"
frameNum="60" vmaf="100.000000"
frameNum="70" vmaf="100.000000"
frameNum="80" vmaf="100.000000"
frameNum="90" vmaf="100.000000"
frameNum="100" vmaf="99.045833"
frameNum="110" vmaf="100.000000"
frameNum="120" vmaf="98.025686"
frameNum="130" vmaf="98.944162"
frameNum="140" vmaf="98.859170"
frameNum="150" vmaf="98.567016"
frameNum="160" vmaf="97.842304"
frameNum="170" vmaf="98.221339"
frameNum="180" vmaf="97.768332"
frameNum="190" vmaf="97.572662"
frameNum="200" vmaf="97.596025"
frameNum="210" vmaf="97.649447"
frameNum="220" vmaf="97.648130"
frameNum="230" vmaf="97.706319"
frameNum="240" vmaf="97.646165"
frameNum="250" vmaf="97.742481"
frameNum="260" vmaf="97.562585"
frameNum="270" vmaf="97.547647"
frameNum="280" vmaf="97.519941"
frameNum="290" vmaf="97.582967"
