frameNum="0" vmaf="96.250456"
frameNum="10" vmaf="80.276519"
frameNum="20" vmaf="62.094407"
frameNum="30" vmaf="60.777603"
frameNum="40" vmaf="60.555971"
frameNum="50" vmaf="64.801991"
frameNum="60" vmaf="69.570319"
frameNum="70" vmaf="67.709926"
frameNum="80" vmaf="68.875837"
frameNum="90" vmaf="75.618843"
frameNum="100" vmaf="75.484683"
frameNum="110" vmaf="77.314918"
frameNum="120" vmaf="74.617474"
frameNum="130" vmaf="76.702305"
frameNum="140" vmaf="75.562489"
frameNum="150" vmaf="80.252633"
frameNum="160" vmaf="85.527150"
frameNum="170" vmaf="91.937208"
frameNum="180" vmaf="93.486863"
frameNum="190" vmaf="94.200083"
frameNum="200" vmaf="93.816918"
frameNum="210" vmaf="97.335185"
frameNum="220" vmaf="94.058457"
frameNum="230" vmaf="93.657703"
frameNum="240" vmaf="95.710245"
