frameNum="0" vmaf="95.399404"
frameNum="5" vmaf="100.000000"
frameNum="10" vmaf="100.000000"
frameNum="15" vmaf="99.720392"
frameNum="20" vmaf="99.145925"
frameNum="25" vmaf="98.627480"
frameNum="30" vmaf="97.880428"
frameNum="35" vmaf="98.585021"
frameNum="40" vmaf="97.765153"
frameNum="45" vmaf="96.834551"
frameNum="50" vmaf="97.619590"
frameNum="55" vmaf="96.907506"
frameNum="60" vmaf="97.223106"
frameNum="65" vmaf="96.571521"
frameNum="70" vmaf="96.643700"
frameNum="75" vmaf="96.935296"
frameNum="80" vmaf="95.956911"
frameNum="85" vmaf="100.000000"
frameNum="90" vmaf="99.786077"
frameNum="95" vmaf="99.391574"
frameNum="100" vmaf="97.580942"
frameNum="105" vmaf="95.000095"
frameNum="110" vmaf="95.989205"
frameNum="115" vmaf="94.503220"
frameNum="120" vmaf="94.991706"
frameNum="125" vmaf="94.895266"
frameNum="130" vmaf="95.275027"
frameNum="135" vmaf="94.952345"
frameNum="140" vmaf="94.830783"
frameNum="145" vmaf="95.918973"
frameNum="150" vmaf="93.254729"
frameNum="155" vmaf="92.556117"
frameNum="160" vmaf="92.364884"
frameNum="165" vmaf="92.517730"
frameNum="170" vmaf="93.377195"
frameNum="175" vmaf="92.407823"
frameNum="180" vmaf="83.327475"
frameNum="185" vmaf="80.947983"
frameNum="190" vmaf="86.493897"
frameNum="195" vmaf="85.732526"
frameNum="200" vmaf="90.584438"
frameNum="205" vmaf="88.755870"
frameNum="210" vmaf="91.623289"
frameNum="215" vmaf="87.107561"
frameNum="220" vmaf="90.840029"
frameNum="225" vmaf="86.878137"
frameNum="230" vmaf="91.059229"
frameNum="235" vmaf="88.329616"
frameNum="240" vmaf="91.443858"
frameNum="245" vmaf="86.497664"
frameNum="250" vmaf="94.251980"
frameNum="255" vmaf="90.008684"
frameNum="260" vmaf="91.166588"
frameNum="265" vmaf="88.374602"
frameNum="270" vmaf="91.169823"
frameNum="275" vmaf="86.970452"
frameNum="280" vmaf="91.431802"
frameNum="285" vmaf="88.815973"
frameNum="290" vmaf="91.354492"
frameNum="295" vmaf="90.233897"
frameNum="300" vmaf="92.744962"
frameNum="305" vmaf="88.571730"
frameNum="310" vmaf="92.959523"
frameNum="315" vmaf="90.682109"
frameNum="320" vmaf="93.010837"
frameNum="325" vmaf="90.864880"
frameNum="330" vmaf="93.455537"
frameNum="335" vmaf="90.511522"
frameNum="340" vmaf="93.029871"
frameNum="345" vmaf="90.869212"
frameNum="350" vmaf="93.214975"
frameNum="355" vmaf="90.636035"
frameNum="360" vmaf="93.366230"
frameNum="365" vmaf="90.252946"
frameNum="370" vmaf="93.005008"
frameNum="375" vmaf="91.272625"
frameNum="380" vmaf="93.133323"
frameNum="385" vmaf="91.244163"
frameNum="390" vmaf="93.780220"
frameNum="395" vmaf="90.800959"
frameNum="400" vmaf="93.426734"
frameNum="405" vmaf="91.118195"
frameNum="410" vmaf="93.101272"
frameNum="415" vmaf="91.083776"
frameNum="420" vmaf="93.485086"
frameNum="425" vmaf="90.767170"
frameNum="430" vmaf="93.429790"
frameNum="435" vmaf="91.188775"
frameNum="440" vmaf="93.453173"
frameNum="445" vmaf="90.990935"
frameNum="450" vmaf="93.596721"
frameNum="455" vmaf="90.640649"
frameNum="460" vmaf="93.018326"
frameNum="465" vmaf="91.679921"
frameNum="470" vmaf="95.928596"
frameNum="475" vmaf="92.447658"
frameNum="480" vmaf="92.800780"
frameNum="485" vmaf="91.321182"
frameNum="490" vmaf="92.416852"
frameNum="495" vmaf="90.575291"
frameNum="500" vmaf="91.912987"
frameNum="505" vmaf="90.425952"
frameNum="510" vmaf="93.051260"
frameNum="515" vmaf="91.317017"
frameNum="520" vmaf="93.305912"
frameNum="525" vmaf="91.837955"
frameNum="530" vmaf="93.112075"
frameNum="535" vmaf="90.555768"
frameNum="540" vmaf="92.372188"
frameNum="545" vmaf="87.756047"
frameNum="550" vmaf="92.104183"
frameNum="555" vmaf="90.710857"
frameNum="560" vmaf="93.032801"
frameNum="565" vmaf="88.708108"
frameNum="570" vmaf="93.246220"
frameNum="575" vmaf="91.528046"
frameNum="580" vmaf="92.675192"
frameNum="585" vmaf="91.681068"
frameNum="590" vmaf="94.164470"
frameNum="595" vmaf="89.329883"
