frameNum="0" vmaf="95.835189"
frameNum="5" vmaf="100.000000"
frameNum="10" vmaf="99.223628"
frameNum="15" vmaf="95.887918"
frameNum="20" vmaf="99.753916"
frameNum="25" vmaf="98.234176"
frameNum="30" vmaf="90.495139"
frameNum="35" vmaf="86.038196"
frameNum="40" vmaf="87.436748"
frameNum="45" vmaf="89.722392"
frameNum="50" vmaf="90.785218"
frameNum="55" vmaf="90.017642"
frameNum="60" vmaf="88.355667"
frameNum="65" vmaf="85.471981"
frameNum="70" vmaf="85.825725"
frameNum="75" vmaf="84.138215"
frameNum="80" vmaf="83.657345"
frameNum="85" vmaf="83.493604"
frameNum="90" vmaf="84.872875"
frameNum="95" vmaf="89.263794"
frameNum="100" vmaf="86.573934"
frameNum="105" vmaf="85.621753"
frameNum="110" vmaf="88.360768"
frameNum="115" vmaf="84.998854"
frameNum="120" vmaf="87.836409"
frameNum="125" vmaf="86.384666"
frameNum="130" vmaf="88.285182"
frameNum="135" vmaf="87.120800"
frameNum="140" vmaf="85.788663"
frameNum="145" vmaf="84.070191"
frameNum="150" vmaf="82.695516"
frameNum="155" vmaf="82.454620"
frameNum="160" vmaf="81.406446"
frameNum="165" vmaf="78.519718"
frameNum="170" vmaf="77.363768"
frameNum="175" vmaf="74.179810"
frameNum="180" vmaf="74.425512"
frameNum="185" vmaf="70.208296"
frameNum="190" vmaf="71.117597"
frameNum="195" vmaf="70.749987"
frameNum="200" vmaf="71.680958"
frameNum="205" vmaf="71.754742"
frameNum="210" vmaf="73.821931"
frameNum="215" vmaf="79.596733"
frameNum="220" vmaf="80.470677"
frameNum="225" vmaf="72.316639"
frameNum="230" vmaf="72.997290"
frameNum="235" vmaf="82.651541"
frameNum="240" vmaf="74.022658"
frameNum="245" vmaf="67.806354"
frameNum="250" vmaf="80.427883"
frameNum="255" vmaf="78.864307"
frameNum="260" vmaf="70.520492"
frameNum="265" vmaf="66.060324"
frameNum="270" vmaf="66.576945"
frameNum="275" vmaf="69.533897"
frameNum="280" vmaf="69.745940"
frameNum="285" vmaf="70.003926"
frameNum="290" vmaf="76.937461"
frameNum="295" vmaf="75.202407"
frameNum="300" vmaf="73.552722"
frameNum="305" vmaf="72.558822"
frameNum="310" vmaf="63.408690"
frameNum="315" vmaf="62.396578"
frameNum="320" vmaf="61.434527"
frameNum="325" vmaf="70.947608"
frameNum="330" vmaf="69.495274"
frameNum="335" vmaf="69.305206"
frameNum="340" vmaf="68.908348"
frameNum="345" vmaf="70.199616"
frameNum="350" vmaf="71.241596"
frameNum="355" vmaf="68.494824"
frameNum="360" vmaf="66.843601"
frameNum="365" vmaf="64.944114"
frameNum="370" vmaf="65.781566"
frameNum="375" vmaf="65.253075"
frameNum="380" vmaf="65.254724"
frameNum="385" vmaf="70.326060"
