frameNum="0" vmaf="96.606327"
frameNum="5" vmaf="98.601799"
frameNum="10" vmaf="97.878877"
frameNum="15" vmaf="97.607046"
frameNum="20" vmaf="97.716074"
frameNum="25" vmaf="97.819540"
frameNum="30" vmaf="97.551105"
frameNum="35" vmaf="97.626903"
frameNum="40" vmaf="97.471033"
frameNum="45" vmaf="97.525881"
frameNum="50" vmaf="97.604641"
frameNum="55" vmaf="97.591432"
frameNum="60" vmaf="97.607779"
frameNum="65" vmaf="97.626448"
frameNum="70" vmaf="97.653155"
frameNum="75" vmaf="97.551137"
frameNum="80" vmaf="97.619246"
frameNum="85" vmaf="97.636207"
frameNum="90" vmaf="97.630298"
frameNum="95" vmaf="97.738709"
frameNum="100" vmaf="97.654380"
frameNum="105" vmaf="97.556972"
frameNum="110" vmaf="97.299559"
frameNum="115" vmaf="97.698795"
frameNum="120" vmaf="97.906399"
frameNum="125" vmaf="97.425163"
frameNum="130" vmaf="97.402894"
frameNum="135" vmaf="97.799561"
frameNum="140" vmaf="97.945238"
frameNum="145" vmaf="98.360150"
frameNum="150" vmaf="98.286418"
frameNum="155" vmaf="97.852143"
frameNum="160" vmaf="97.741240"
frameNum="165" vmaf="97.759813"
frameNum="170" vmaf="98.183331"
frameNum="175" vmaf="98.733124"
frameNum="180" vmaf="98.914079"
frameNum="185" vmaf="98.632588"
frameNum="190" vmaf="98.420926"
frameNum="195" vmaf="98.530510"
frameNum="200" vmaf="98.146806"
frameNum="205" vmaf="98.450175"
frameNum="210" vmaf="99.583416"
frameNum="215" vmaf="98.164421"
frameNum="220" vmaf="97.868800"
frameNum="225" vmaf="97.563219"
frameNum="230" vmaf="96.919237"
frameNum="235" vmaf="96.675008"
frameNum="240" vmaf="97.561824"
frameNum="245" vmaf="97.250569"
